text,label
 대통령  전투기 공장서  방산수출전략회의   미래 중추 ,Politics
황교익   청담동 술자리 의혹  보도 매체  거짓 중계 사과해야 ,Politics
 서울 과녁  김여정 겁박에 국힘  평화사기쇼 문재인  왜 항변 않나  ,Politics
암호화폐 등 독자 제재 논의에    격한  반응  왜 ,Politics
김여정  천치바보 정권  막말 공세 정부  개탄  강한 유감 ,Politics
    이재명 수사 공식화 에  민주당 뒤 숨지 말고 협조  압박,Politics
조응천  이재명  정치적 책임에 유감 표명해야 사실관계에 당 직접 대응  불편 ,Politics
최연혜 가스  사장 내정에    낙하산     공사 적자해결 ,Politics
통일부  김여정  막말  담화에  도적이 매를 드는 식 매우 개탄  종합 ,Politics
유인태     멘토 조언에도  이재명 싫다 며 안 만나 ,Politics
김기현 공부모임에  나경원 강연하고  안철수도 참석,Politics
윤석열 대통령 문제적 발언부터 해명까지    시간  전말은,Politics
 이태원 참사    국조 수용  용산과 교감했나 당 일각선 반대 여전,Politics
화물연대 총파업에    대국민 협박      정부 무책임 때문 ,Politics
비명계  이재명  정치적 책임 져야  입장 표명 할까,Politics
   국조 특위 첫날부터 이상민 사퇴 압박  상습 거짓말  종합 ,Politics
 술자리 의혹  김의겸  윤 대통령 등에 유감       사퇴해야 ,Politics
 사법리스크 김의겸 가짜뉴스 노웅래 수뢰의혹 수렁에 빠진   ,Politics
 아니면 말고  김의겸  당 안팎서 책임론 확산,Politics
  이번 주에만 담화 세 번      후  추가 대응   무엇을 준비하나,Politics
 이태원 국조  첫 회의부터 파행    대검 빼야      합의 대로 ,Politics
 군대클라쓰  속초 앞바다 북한 미사일  어떻게 찾았을까 해군    편,Politics
    맏형 진  크리스마스 앞두고 최전방 신병교육대로 입대,Politics
   대검 빼달라     합의된 사항  이태원 국조 특위 돌연 연기,Politics
나경원 안철수 불러모은 김기현 공부모임   친윤 모임도 다시 뜬다,Politics
여야  방송법 전쟁  돌입     언론장악 막아야      악법 중 악법 ,Politics
비명계  민주당의 이재명 방어에  제 의 조국사태  우려,Politics
전   현정권 비교하며  남남갈등 조장   김여정   천치바보  들먹이며  저급한 막말 ,Politics
미국   토마호크    발  핵잠수함 일본 오키나와 기항 이례적 공개,Politics
김의겸   청담동 술자리  의혹 접고 사과   대통령 등에 심심한 유감 ,Politics
화물연대 파업 직격한 정진석  민주노총  국가물류 볼모로 정권퇴진 운동 ,Politics
  양금희  대장동 형제들 잇단 폭로   이재명 빠져나갈 확률    ,Politics
 약자 복지  공공임대주택 예산 국토위 통과    국힘 전원 불출석,Politics
 뉴스포커스  김여정  윤대통령 실명 막말  서울 과녁 까지 언급,Politics
국힘  첼리스트  청담동 술자리  거짓말 가짜뉴스 대변인 김의겸 의원직사퇴해야 ,Politics
김의겸  술자리 거짓말  진술에  유감 제보 확인은 당연히 할 일 ,Politics
조응천  노무현도 안희정 구속 때 절절히 유감 표명  이재명도 해야 ,Politics
김의겸    등 관련된 분들께 심심한 유감   청담동 술자리 의혹  사과,Politics
   이재명 방탄  프레임에 소환되는  조국 사태 ,Politics
 반드시 모셔오라       유진 초이 황기환  유해 봉환  특명   여의도초대석 ,Politics
김여정   대통령 막말 비난  천치바보를 왜 보고만 있나  종합 보 ,Politics
       틀린 자막 씌워     웃프다  웃긴데 되게 슬픈거 ,Politics
청담동  가짜뉴스  드러나도 김의겸  그날 돌아가도 똑같이 물을것 ,Politics
올해의  탑 헬리건  김용진 대위  최정예 되도록 최선 ,Politics
이재명  패륜예산  비판에    성일종  형수 욕설한 사람 할말 아냐 ,Politics
화물연대에 날세운 국민의힘  세력확장 불순한 저의 ,Politics
통일부  김여정  막말  담화에  도적이 매를 드는 식 매우 개탄 ,Politics
첼리스트  거짓말  진술에   김기현   김의겸 의원직 사퇴해야 ,Politics
청담동 술자리 헛발질 김의겸   국힘  책임지고 사퇴 ,Politics
신원식  김여정 막말  스스로 천박성 전 세계에 광고 ,Politics
 김기현 새미래 에 국민의힘 당권주자 집결 나경원  모두 하나 돼야 ,Politics
     술자리 의혹 거짓으로 드러나  김의겸 사퇴해야 ,Politics
 속보  김의겸  청담동 술자리  가짜뉴스  논란에  다시 그날로 되돌아간다 해도  ,Politics
김의겸  청담동 술자리  거짓말  진술에도  돌아가도 같은 질문     에 유감,Politics
김의겸   술자리 거짓말  진술에도  그날로 돌아가도 같은 질문할 것 ,Politics
나경원   고딩엄빠   슈퍼맨  저출산 극복에 좋은 프로그램 ,Politics
 풍계리  번 갱도  여전히 작업중    핵잠수함     로 압박,Politics
유가족   대통령에게 행정부 수반으로서 진심어린 사과 원해 ,Politics
김의겸   술자리 제보자 거짓말 진술 에   에 심심한 유감 ,Politics
  대통령 등 관련된 분들께 심심한 유감  김의겸  청담동술자리 의혹 사과,Politics
 예산  조 줄고   예산  조 늘고     조 감세도  뇌관      조 예산전쟁 ,Politics
 단독  술자리 물증 안냈다  첼리스트  남친 공익신고 안될듯,Politics
성일종   패륜예산  이재명에   대표가  패륜 이란 말 쓰면 안돼 ,Politics
국방부  김여정  막말  담화에  동의할 사람 아무도 없어 ,Politics
역대 민선 제주지사 선거법과 악연 줄줄이 법정에 서,Politics
툭하면  보류  밀실로 넘어가는 예산심사,Politics
 속보 통일부  김여정에  도적이 매를 드는 식   국가원수에 저급한 막말 개탄 ,Politics
남남갈등 반정부투쟁 선동 김여정    천치바보  막말,Politics
김종민  당 차원에서 이재명 보호하면  제  조국사태  온다 ,Politics
김여정    저 천치바보  통일부  저급한 막말  매우 개탄 ,Politics
   한동훈 청담 술자리 는 거짓말  김의겸  심심한 유감     의원직 사퇴를 ,Politics
북한  가상화폐 탈취해 미사일 개발 마르지 않는 돈줄로 거침없이 도발,Politics
김기현 모임에   명 성황   연사  나경원  정권교체 완성은 총선 ,Politics
김의겸  청담동 술자리 제보자  거짓말  경찰 진술 사실이라면    등에 심심한 유감 ,Politics
   첼리스트  남친 속이려 거짓말    김의겸  대국민사과 사퇴 해임 촉구 ,Politics
민주   인사  줄수사  맹비난 일각서  단결 대응 불편  지적도,Politics
연평도 포격전   주년   대통령 메시지 안 냈다,Politics
국힘의 반격  의원직 사퇴하라     김의겸  심심한 유감 ,Politics
청계광장에 가면   운전기사 없는 자율주행버스 탄다,Politics
김기현 나경원 안철수 당권주자 한자리에  여당 힘 모을때 ,Politics
   화물연대 총파업에  민주노총  사실상 정권퇴진 운동 벌여 ,Politics
   세면 돌아가실 나이  국힘 인천시의원 망언 폭탄,Politics
조응천  민주당이 직접  정진상 김용 관련  대응하는 것 굉장히 불편 ,Politics
유인태  이재명 태도에  의원들 불만 유동규 중용 사과해야 ,Politics
 화생방부대  더블 드래건  한국 순환배치   동맹 지원 ,Politics
김재원이 바라본  김건희 사진 조명 의혹 의 진짜 의도는 ,Politics
첼리스트    동거인 속이려 거짓말   가짜뉴스 논란  더탐사   룸바게이트  영상 버젓이,Politics
박진  빈 살만과 부산엑스포 빅딜 설 에  사실 아냐 ,Politics
나경원  동거 미혼모 아이도 차별 안 받고 태어나게 해야 ,Politics
유인태   이낙연 조기 귀국설   이재명 빨리 감옥가라고 고사 지내는 것 ,Politics
     미사일방어팀 부국장  북  정상각도로      시험발사할 것 ,Politics
비명계     방탄정당  프레임 씌우는 중  조국 사태 되풀이 말아야 ,Politics
 비명  조응천  이재명 또 압박  최측근 구속에 유감 표명해야       도 했다 ,Politics
강북구의원  서울신문 향해  정상적 언론인들 얼굴에 먹칠 그만하라 ,Politics
 년전  주호영 배은망덕 이라던    국조합의  주호영 중후한 경륜 덕  찬사,Politics
이재명 자택  억대 현금  출처 의혹에   민주  검찰    명예훼손 위한 악의적 주장 ,Politics
 이태원 참사  보고서 삭제 의혹   서울청 정보부장 소환,Politics
 영공방위  최고방공무기통제사  골든아이  김상훈 천호정 준위,Politics
김여정    천치바보  막말    도 넘은 남남갈등 반정부투쟁 선동 종합 ,Politics
 청담동 술자리 의혹  첼리스트  전 남친 속이려고 거짓말 ,Politics
이인제  화물연대 총파업 맹폭  대명천지에 일개 노조가 감히 국민에 도전한다면  ,Politics
윤핵관은 없었다 흔들리는 주호영 리더십,Politics
김기현 공부모임에   당권주자 총출동 나경원  모두가 하나 돼야 ,Politics
김기현   청담동 술자리  거짓말 민주당  김의겸 제명해야 ,Politics
유인태   대통령  이재명 싫어서 만남 피한다고 들어 ,Politics
김여정  윤 겨냥  바보천치 보고만 있나  반정부 선동,Politics
    청담동 술자리  거짓말로 드러나 김의겸  의원직 사퇴해야 ,Politics
거세지는 비명계 압박  이재명 유감 표명하라   제 의 조국사태 올 수도 ,Politics
조응천  이재명  노무현 전 대통령처럼 유감 표명해야 ,Politics
 자식 눈물은 자기가 닦게 해야  오영석 박사 별세,Politics
유인태  유동규 등용한 사람 누구냐 이재명 사과해야 ,Politics
  김여정  정부  독자제재 검토 에  서울 직접 타격  위협 맹비난,Politics
정진석  화물연대 총파업  사실상  정권 퇴진  운동 ,Politics
윤 대통령 집무실 문 전 대통령 사저      내 집회금지법 소위 통과,Politics
유인태  이재명 태도에 의원들 불만  유동규 등용 사과해야 ,Politics
 김종민  민주당  이재명 방탄때는 조국사태 재연  경고,Politics
유인태     멘토 조언에도  이재명 싫다 면서 안 만나 ,Politics
친문 김종민    목표  민주당 방탄정당으로 만드는 것 ,Politics
 서울 과녁  위협에    천치바보  막말 김여정 발끈한 배경,Politics
나경원  정권교체 완성은 총선 승리  한자리 모인   당권 주자들 종합 ,Politics
 한동훈 선대위  구도로 민주당 심판 총선 만드나,Politics
 핵잠수함   도발 잇따랐던 이달 초  근해서 작전 수행,Politics
김여정  독자 대북제재 맹비난 윤 대통령 향해 막말,Politics
 최강시사  이소영  검찰  차라리 이재명 빨리 소환 조사하라     정미경  이재명  검찰 소환에 안 응할 것 ,Politics
 뉴스킹  서영교  국조 범위  경호처 법무부  제외에  재협상 통해 포함시켜야 ,Politics
 김혜경 비서  이재명 자택서 억대 현금 들고나와 ,Politics
   한동훈 청담동 술자리  없었다 첼리스트  남친 속이려 거짓말 ,Politics
   화물연대 총파업에  사실상 정권퇴진 운동 즉각 접어야 ,Politics
김여정  또   실명비판 핵무력완성 선언  주년     중대 도발 하나,Politics
야당  패륜예산  비판에 성일종   대표가 패륜이란 말 쓰면 안돼 ,Politics
 친절한 대기자 경찰  이상민 장관 수사 제대로 할 수 있을까 ,Politics
조응천     안희정 구속때 절절히 유감 표명 이재명도 해라 ,Politics
김기현  술자리 거짓말 흑석거사 김의겸 사퇴해야 ,Politics
유인태      이재명 만나라  원로 조언에  인간 자체가 싫다 고 ,Politics
 당내 그런 움직임 없다  이재명 조기퇴진 가능성 일축한 조응천,Politics
   반정부 투쟁 선동까지  김여정 막말 에 담긴 뜻은,Politics
미 핵추진 잠수함 위치 이례적 공개  북에 경고장,Politics
 청담동 술자리  결국 거짓말   의혹 제기 김의겸 측 답변은 ,Politics
조응천  김용 정진상 당직 사의에  편법으로 해소한 것 ,Politics
유인태  유동규 중용한 사람 누구냐 이재명 사과해야 ,Politics
조경태       축구 국가대항전서  우리 선수 반칙  까발린 셈 ,Politics
 뉴스킹     시간 업무에 월    만 원    화물연대가 두 번째 총파업에 나선 이유,Politics
육군      내년부터 도태  대체전력이 없다,Politics
 토마호크    발   오하이오급 핵잠수함  오키나와 기항 공개,Politics
